Min	Avg	Max
-3	-7,5	-16
-3	-6,94	-15
-2	-6,78	-13
-2	-6,56	-12
-2	-6,66	-13
-2	-6,46	-15
-2	-6,54	-11
-1	-6,02	-14
-1	-6,62	-14
-1	-6,86	-14
-1	-6,3	-13
-1	-6,44	-15
-1	-6,46	-14
-1	-6,66	-12
-1	-6,24	-17
-1	-6,4	-13
-1	-6,58	-14
-1	-7,18	-16
-1	-6,34	-14
-1	-6,04	-14
-1	-6,32	-14
-1	-5,74	-11
-1	-5,9	-13
-1	-6,78	-19
-1	-6,78	-12
-1	-6,78	-13
-1	-5,86	-17
-1	-5,28	-11
-1	-5,88	-15
-1	-6,2	-14
-1	-6,28	-17
-1	-6,62	-14
-1	-5,92	-15
-1	-6,54	-17
0	-6,8	-14
